시군구,단지명,전용면적(평),계약년월,계약일,거래금액(만원),층,건축년도,구,동,유형,계약월,계약요일,평당금액
서울특별시 강북구 수유동,칸타빌수유팰리스,6.3,202212,2022.12.21,22600,2,2022,강북구,수유동,소형,12,수,3587.3
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21550,3,2022,강북구,수유동,소형,12,수,3556.11
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21800,2,2022,강북구,수유동,소형,12,수,3597.36
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21800,2,2022,강북구,수유동,소형,12,수,3597.36
서울특별시 강북구 수유동,칸타빌수유팰리스,6.34,202212,2022.12.21,22800,2,2022,강북구,수유동,소형,12,수,3596.21
서울특별시 강북구 수유동,칸타빌수유팰리스,7.37,202212,2022.12.21,25600,2,2022,강북구,수유동,소형,12,수,3473.54
서울특별시 강북구 수유동,칸타빌수유팰리스,6.34,202212,2022.12.21,22250,2,2022,강북구,수유동,소형,12,수,3509.46
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,칸타빌수유팰리스,6.3,202212,2022.12.21,22100,2,2022,강북구,수유동,소형,12,수,3507.94
서울특별시 강북구 수유동,칸타빌수유팰리스,6.3,202212,2022.12.21,22100,2,2022,강북구,수유동,소형,12,수,3507.94
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,칸타빌수유팰리스,6.3,202212,2022.12.21,22600,2,2022,강북구,수유동,소형,12,수,3587.3
서울특별시 강북구 수유동,칸타빌수유팰리스,6.06,202212,2022.12.21,21200,2,2022,강북구,수유동,소형,12,수,3498.35
서울특별시 강북구 수유동,태솔에버빌,25.66,202203,2022.3.23,44000,4,2008,강북구,수유동,중형,3,수,1714.73
서울특별시 강북구 수유동,태솔에버빌,18.39,202211,2022.11.4,25000,1,2008,강북구,수유동,중형,11,금,1359.43
서울특별시 강북구 수유동,태솔타운,9.24,202210,2022.10.5,15500,8,2011,강북구,수유동,소형,10,수,1677.49
서울특별시 강북구 수유동,파크(나),19.95,202210,2022.10.11,23000,5,2003,강북구,수유동,중형,10,화,1152.88
서울특별시 강북구 수유동,한원힐트리움수유,8.3,202210,2022.10.12,28000,10,2020,강북구,수유동,소형,10,수,3373.49
서울특별시 강북구 수유동,화계맨숀,17.73,202206,2022.6.11,20000,5,1975,강북구,수유동,소형,6,토,1128.03
서울특별시 강북구 우이동,대우,25.74,202203,2022.3.28,74500,2,2000,강북구,우이동,중형,3,월,2894.33
서울특별시 강북구 우이동,대우,25.74,202204,2022.4.12,68700,1,2000,강북구,우이동,중형,4,화,2669
서울특별시 강북구 우이동,대우,18.16,202204,2022.4.26,62900,4,2000,강북구,우이동,소형,4,화,3463.66
서울특별시 강북구 우이동,북한산굿모닝,23.55,202206,2022.6.1,42700,5,2003,강북구,우이동,중형,6,수,1813.16
서울특별시 강북구 우이동,북한산굿모닝,23.55,202206,2022.6.1,42700,5,2003,강북구,우이동,중형,6,수,1813.16
서울특별시 강북구 우이동,성원그린(103동),25.69,202204,2022.4.21,54500,1,1995,강북구,우이동,중형,4,목,2121.45
서울특별시 강서구 가양동,가양2단지(성지),15.02,202204,2022.4.6,90000,11,1992,강서구,가양동,소형,4,수,5992.01
서울특별시 강서구 가양동,가양2단지(성지),10.44,202205,2022.5.5,63000,8,1992,강서구,가양동,소형,5,목,6034.48
서울특별시 강서구 가양동,가양2단지(성지),15.02,202211,2022.11.16,57890,15,1992,강서구,가양동,소형,11,수,3854.19
서울특별시 강서구 가양동,가양6단지,15,202203,2022.3.23,90000,10,1992,강서구,가양동,소형,3,수,6000
서울특별시 강서구 가양동,가양6단지,15,202204,2022.4.19,91500,12,1992,강서구,가양동,소형,4,화,6100
서울특별시 강서구 가양동,가양6단지,17.77,202204,2022.4.20,97200,7,1992,강서구,가양동,소형,4,수,5469.89
서울특별시 강서구 가양동,가양6단지,15,202205,2022.5.17,91500,4,1992,강서구,가양동,소형,5,화,6100
서울특별시 강서구 가양동,가양6단지,17.77,202208,2022.8.5,91000,8,1992,강서구,가양동,소형,8,금,5120.99
서울특별시 강서구 가양동,가양6단지,15,202210,2022.10.15,75000,8,1992,강서구,가양동,소형,10,토,5000
서울특별시 강서구 가양동,가양강나루현대,18.11,202209,2022.9.6,80000,11,1999,강서구,가양동,소형,9,화,4417.45
서울특별시 강서구 가양동,가양강나루현대,18.11,202212,2022.12.27,69800,8,1999,강서구,가양동,소형,12,화,3854.22
서울특별시 강서구 가양동,가양도시개발9-2단지,12,202202,2022.2.11,70000,12,1993,강서구,가양동,소형,2,금,5833.33
서울특별시 강서구 가양동,가양도시개발9-2단지,10.44,202202,2022.2.26,58500,2,1993,강서구,가양동,소형,2,토,5603.45
서울특별시 강서구 가양동,가양도시개발9-2단지,12,202204,2022.4.8,62000,12,1993,강서구,가양동,소형,4,금,5166.67
서울특별시 강서구 가양동,가양도시개발9-2단지,10.44,202204,2022.4.15,59000,15,1993,강서구,가양동,소형,4,금,5651.34
서울특별시 강서구 가양동,가양도시개발9-2단지,10.44,202207,2022.7.5,59000,7,1993,강서구,가양동,소형,7,화,5651.34
서울특별시 강서구 가양동,가양우성,25.71,202203,2022.3.21,114000,6,1990,강서구,가양동,중형,3,월,4434.07
서울특별시 강서구 가양동,가양우성,25.72,202206,2022.6.2,100000,10,1990,강서구,가양동,중형,6,목,3888.02
서울특별시 강서구 가양동,가양우성,25.72,202212,2022.12.11,90500,6,1990,강서구,가양동,중형,12,일,3518.66
서울특별시 강서구 가양동,강변,10.44,202201,2022.1.5,66000,5,1992,강서구,가양동,소형,1,수,6321.84
서울특별시 강서구 가양동,강변,12,202202,2022.2.3,80000,9,1992,강서구,가양동,소형,2,목,6666.67
서울특별시 강서구 가양동,강변,10.44,202206,2022.6.9,64500,7,1992,강서구,가양동,소형,6,목,6178.16
서울특별시 강서구 가양동,강변,10.44,202207,2022.7.11,57500,5,1992,강서구,가양동,소형,7,월,5507.66
서울특별시 강서구 가양동,강변,12,202208,2022.8.5,65000,4,1992,강서구,가양동,소형,8,금,5416.67
서울특별시 강서구 가양동,강변,12,202208,2022.8.5,64000,13,1992,강서구,가양동,소형,8,금,5333.33
서울특별시 강서구 가양동,강변,10.44,202208,2022.8.15,52000,3,1992,강서구,가양동,소형,8,월,4980.84
서울특별시 강서구 가양동,강변,10.44,202209,2022.9.2,64500,7,1992,강서구,가양동,소형,9,금,6178.16
서울특별시 강서구 가양동,강변,12,202209,2022.9.3,61000,7,1992,강서구,가양동,소형,9,토,5083.33
서울특별시 강서구 가양동,강변,15,202209,2022.9.29,80000,10,1992,강서구,가양동,소형,9,목,5333.33
서울특별시 강서구 가양동,강서한강자이,30,202205,2022.5.5,148000,2,2013,강서구,가양동,중대형,5,목,4933.33
서울특별시 강서구 가양동,대림경동아파트,39.82,202212,2022.12.3,115000,12,1993,강서구,가양동,대형,12,토,2888
서울특별시 강서구 가양동,동신대아,40.87,202211,2022.11.1,138000,11,1993,강서구,가양동,대형,11,화,3376.56
서울특별시 강서구 가양동,보광드림타운,25.52,202205,2022.5.24,58000,1,2003,강서구,가양동,중형,5,화,2272.73
서울특별시 강서구 가양동,빛고을우방,18.17,202204,2022.4.30,78000,6,1999,강서구,가양동,소형,4,토,4292.79
서울특별시 강서구 가양동,빛고을우방,18.17,202205,2022.5.29,75000,9,1999,강서구,가양동,소형,5,일,4127.68
서울특별시 강서구 가양동,일신건영휴먼빌,25.74,202201,2022.1.27,117000,15,2004,강서구,가양동,중형,1,목,4545.45
서울특별시 강서구 가양동,한보구암마을,17.95,202201,2022.1.26,76000,6,1999,강서구,가양동,소형,1,수,4233.98
서울특별시 강서구 가양동,한보구암마을,25.57,202202,2022.2.15,59800,8,1999,강서구,가양동,중형,2,화,2338.68
서울특별시 강서구 가양동,한보구암마을,25.57,202207,2022.7.27,85000,3,1999,강서구,가양동,중형,7,수,3324.21
서울특별시 강서구 가양동,한보구암마을,25.57,202210,2022.10.22,85000,3,1999,강서구,가양동,중형,10,토,3324.21
서울특별시 강서구 가양동,향교,21.63,202206,2022.6.28,43000,2,2003,강서구,가양동,중형,6,화,1987.98
서울특별시 강서구 공항동,공항동부센트레빌,25.75,202201,2022.1.22,87500,2,2009,강서구,공항동,중형,1,토,3398.06
서울특별시 강서구 공항동,공항동부센트레빌,25.75,202204,2022.4.17,95300,11,2009,강서구,공항동,중형,4,일,3700.97
서울특별시 강서구 공항동,장미,18.91,202212,2022.12.29,70000,1,1994,강서구,공항동,중형,12,목,3701.75
서울특별시 강서구 공항동,장미,18.91,202212,2022.12.29,70000,1,1994,강서구,공항동,중형,12,목,3701.75
서울특별시 강서구 내발산동,강성레스빌,25.69,202202,2022.2.26,69800,4,2005,강서구,내발산동,중형,2,토,2717.01
서울특별시 강서구 내발산동,그린씨티,24.79,202202,2022.2.12,66000,3,2004,강서구,내발산동,중형,2,토,2662.36
서울특별시 강서구 내발산동,그린씨티,25.63,202204,2022.4.2,66000,3,2004,강서구,내발산동,중형,4,토,2575.11
서울특별시 강서구 내발산동,그린씨티,13.35,202205,2022.5.5,37000,7,2004,강서구,내발산동,소형,5,목,2771.54
서울특별시 강서구 내발산동,그린씨티,25.63,202206,2022.6.10,68500,5,2004,강서구,내발산동,중형,6,금,2672.65
서울특별시 강서구 내발산동,내발산우신웨스트빌,22.02,202204,2022.4.20,34200,7,2005,강서구,내발산동,중형,4,수,1553.13
서울특별시 강서구 내발산동,롯데1차,16.78,202205,2022.5.28,69800,13,2002,강서구,내발산동,소형,5,토,4159.71
서울특별시 강서구 내발산동,롯데2,25.67,202202,2022.2.23,93000,9,2003,강서구,내발산동,중형,2,수,3622.91
서울특별시 강서구 내발산동,롯데2,25.67,202202,2022.2.23,94500,13,2003,강서구,내발산동,중형,2,수,3681.34
서울특별시 강서구 내발산동,마곡수명산파크1단지,25.7,202212,2022.12.10,100000,9,2007,강서구,내발산동,중형,12,토,3891.05
서울특별시 강서구 내발산동,마곡수명산파크2단지,25.7,202201,2022.1.12,124000,6,2007,강서구,내발산동,중형,1,수,4824.9
서울특별시 강서구 내발산동,마곡수명산파크3단지,25.68,202205,2022.5.11,100000,9,2007,강서구,내발산동,중형,5,수,3894.08
서울특별시 강서구 내발산동,마곡수명산파크3단지,25.62,202206,2022.6.19,118000,7,2007,강서구,내발산동,중형,6,일,4605.78
서울특별시 강서구 내발산동,마곡수명산파크3단지,25.75,202212,2022.12.29,80500,9,2007,강서구,내발산동,중형,12,목,3126.21
서울특별시 강서구 내발산동,마곡수명산파크4단지,18.13,202201,2022.1.29,93000,10,2008,강서구,내발산동,소형,1,토,5129.62
서울특별시 강서구 내발산동,마곡수명산파크4단지,18.13,202205,2022.5.30,85000,6,2008,강서구,내발산동,소형,5,월,4688.36
서울특별시 강서구 내발산동,마곡수명산파크4단지,18.13,202210,2022.10.7,72000,15,2008,강서구,내발산동,소형,10,금,3971.32
서울특별시 강서구 내발산동,마곡수명산파크4단지,25.62,202211,2022.11.21,81000,4,2008,강서구,내발산동,중형,11,월,3161.59
서울특별시 강서구 내발산동,마곡수명산파크4단지,25.75,202211,2022.11.24,84500,10,2008,강서구,내발산동,중형,11,목,3281.55
서울특별시 강서구 내발산동,마곡수명산파크4단지,25.62,202212,2022.12.12,76000,14,2008,강서구,내발산동,중형,12,월,2966.43
서울특별시 강서구 내발산동,마곡수명산파크4단지,18.13,202212,2022.12.14,80000,9,2008,강서구,내발산동,소형,12,수,4412.58
서울특별시 강서구 내발산동,마곡수명산파크5단지,18.13,202205,2022.5.7,92000,2,2008,강서구,내발산동,소형,5,토,5074.46
서울특별시 강서구 내발산동,마곡수명산파크5단지,18.11,202211,2022.11.1,70000,4,2008,강서구,내발산동,소형,11,화,3865.27
서울특별시 강서구 내발산동,마곡수명산파크5단지,18.14,202211,2022.11.18,69500,8,2008,강서구,내발산동,소형,11,금,3831.31
서울특별시 강서구 내발산동,마곡수명산파크5단지,18.11,202212,2022.12.3,69000,5,2008,강서구,내발산동,소형,12,토,3810.05
서울특별시 강서구 내발산동,마곡수명산파크7단지,25.62,202202,2022.2.16,95000,4,2008,강서구,내발산동,중형,2,수,3708.04
서울특별시 강서구 내발산동,마곡수명산파크7단지,25.7,202205,2022.5.31,99000,11,2008,강서구,내발산동,중형,5,화,3852.14
서울특별시 강서구 내발산동,마곡수명산파크7단지,25.7,202206,2022.6.21,89500,4,2008,강서구,내발산동,중형,6,화,3482.49
서울특별시 강서구 내발산동,마곡수명산파크7단지,25.7,202208,2022.8.1,70000,9,2008,강서구,내발산동,중형,8,월,2723.74
서울특별시 강서구 내발산동,마곡수명산파크7단지,25.7,202209,2022.9.7,70000,9,2008,강서구,내발산동,중형,9,수,2723.74
서울특별시 강서구 내발산동,마곡수명산파크7단지,25.66,202212,2022.12.10,78000,6,2008,강서구,내발산동,중형,12,토,3039.75
서울특별시 강서구 내발산동,문국,25.38,202205,2022.5.13,61000,2,1998,강서구,내발산동,중형,5,금,2403.47
서울특별시 강서구 내발산동,수산오성,23.58,202203,2022.3.3,62500,4,2002,강서구,내발산동,중형,3,목,2650.55
서울특별시 강서구 내발산동,신세계(697-5),25.67,202210,2022.10.16,56500,4,2001,강서구,내발산동,중형,10,일,2201.01
서울특별시 강서구 내발산동,우장산태승훼미리,23.29,202203,2022.3.25,56000,3,2002,강서구,내발산동,중형,3,금,2404.47
서울특별시 강서구 내발산동,우장산태승훼미리,23.29,202205,2022.5.17,52000,1,2002,강서구,내발산동,중형,5,화,2232.72
서울특별시 강서구 내발산동,우장산힐스테이트,25.75,202201,2022.1.9,140000,9,2005,강서구,내발산동,중형,1,일,5436.89
서울특별시 강서구 내발산동,우장산힐스테이트,25.75,202203,2022.3.29,138000,21,2005,강서구,내발산동,중형,3,화,5359.22
서울특별시 강서구 내발산동,우장산힐스테이트,30.87,202204,2022.4.21,160000,3,2005,강서구,내발산동,중대형,4,목,5183.03
서울특별시 강서구 내발산동,우장산힐스테이트,25.75,202206,2022.6.1,138000,4,2005,강서구,내발산동,중형,6,수,5359.22
서울특별시 강서구 내발산동,우장산힐스테이트,25.75,202207,2022.7.13,136500,6,2005,강서구,내발산동,중형,7,수,5300.97
서울특별시 강서구 내발산동,우장산힐스테이트,18.18,202209,2022.9.3,105000,9,2005,강서구,내발산동,소형,9,토,5775.58
서울특별시 강서구 내발산동,우장산힐스테이트,18.18,202211,2022.11.9,86000,3,2005,강서구,내발산동,소형,11,수,4730.47
서울특별시 강서구 내발산동,우장산힐스테이트,38.38,202211,2022.11.18,115000,16,2005,강서구,내발산동,대형,11,금,2996.35
서울특별시 강서구 내발산동,원다벨라빌,25.46,202203,2022.3.5,33700,2,2001,강서구,내발산동,중형,3,토,1323.64
서울특별시 강서구 내발산동,원당,21.72,202206,2022.6.1,46000,4,2002,강서구,내발산동,중형,6,수,2117.86
서울특별시 강서구 내발산동,월드메르디앙,18.06,202205,2022.5.31,89500,7,2006,강서구,내발산동,소형,5,화,4955.7
